Path,File,Date Acquired,Sample,Misc
C:\Data\2020\20200807_2DGC_JLOpt\,22TS51.D, 9 Sep 2020  11:45    , , 
Signal: 22TS51.D\FID1A.ch,,,,
1.688,20002,,,
1.688,20023,,,
1.689,19932,,,
1.689,19947,,,
1.689,20016,,,
1.689,19976,,,
1.689,19954,,,
1.689,19971,,,
1.689,20033,,,
1.689,19943,,,
1.689,19954,,,
1.689,19995,,,
1.689,19989,,,
1.689,20079,,,
1.69,20125,,,
1.69,20099,,,
1.69,20004,,,
1.69,20021,,,
1.69,20064,,,
1.69,20047,,,
1.69,20115,,,
1.69,20091,,,
1.69,19997,,,
1.69,19936,,,
1.69,19998,,,
1.69,19992,,,
1.691,19975,,,
1.691,19973,,,
1.691,19969,,,
1.691,19897,,,
1.691,19863,,,
1.691,19866,,,
1.691,19830,,,
1.691,19940,,,
1.691,20036,,,
1.691,20010,,,
1.691,19927,,,
1.691,19862,,,
1.692,19839,,,
1.692,19797,,,
1.692,19907,,,
1.692,19994,,,
1.692,19928,,,
1.692,19881,,,
1.692,19858,,,
1.692,19856,,,
1.692,19871,,,
1.692,19991,,,
1.692,20031,,,
1.692,20005,,,
1.693,20055,,,
1.693,20106,,,
1.693,20067,,,
1.693,20018,,,
1.693,20026,,,
1.693,19949,,,
1.693,19903,,,
1.693,19891,,,
1.693,19925,,,
1.693,19880,,,
1.693,19884,,,
1.693,19948,,,
1.694,19879,,,
1.694,19896,,,
1.694,19897,,,
1.694,19904,,,
1.694,19987,,,
1.694,20062,,,
1.694,20099,,,
1.694,19961,,,
1.694,19923,,,
1.694,19950,,,
1.694,19948,,,
1.694,20017,,,
1.695,20104,,,
1.695,20131,,,
1.695,20098,,,
1.695,20073,,,
1.695,20063,,,
1.695,19987,,,
1.695,20022,,,
1.695,20026,,,
1.695,19922,,,
1.695,19914,,,
1.695,19936,,,
1.695,19908,,,
1.696,19869,,,
1.696,19911,,,
1.696,19941,,,
1.696,19855,,,
1.696,19860,,,
1.696,19920,,,
1.696,19889,,,
1.696,19923,,,
1.696,19970,,,
1.696,19926,,,
1.696,19884,,,
1.696,19935,,,
1.697,20029,,,
1.697,20002,,,
1.697,20041,,,
1.697,20116,,,
1.697,20116,,,
1.697,20199,,,
1.697,20273,,,
1.697,20311,,,
1.697,20308,,,
1.697,20319,,,
1.697,20313,,,
1.697,20261,,,
1.698,20304,,,
1.698,20370,,,
1.698,20387,,,
1.698,20440,,,
1.698,20492,,,
1.698,20508,,,
1.698,20549,,,
1.698,20642,,,
1.698,20632,,,
1.698,20587,,,
1.698,20584,,,
1.698,20650,,,
1.699,20597,,,
1.699,20593,,,
1.699,20615,,,
1.699,20578,,,
1.699,20623,,,
1.699,20652,,,
1.699,20695,,,
1.699,20639,,,
1.699,20683,,,
1.699,20785,,,
1.699,20792,,,
1.699,20799,,,
1.7,20789,,,
1.7,20780,,,
1.7,20782,,,
1.7,20872,,,
1.7,20957,,,
1.7,20948,,,
1.7,21001,,,
1.7,20967,,,
1.7,20903,,,
1.7,20909,,,
1.7,20997,,,
1.7,21074,,,
1.701,21132,,,
1.701,21209,,,
1.701,21203,,,
1.701,21135,,,
1.701,21127,,,
1.701,21225,,,
1.701,21229,,,
1.701,21230,,,
1.701,21245,,,
1.701,21149,,,
1.701,21174,,,
1.701,21141,,,
1.702,21169,,,
1.702,21076,,,
1.702,21097,,,
1.702,21110,,,
1.702,21076,,,
1.702,21121,,,
1.702,21144,,,
1.702,21144,,,
1.702,21072,,,
1.702,21060,,,
1.702,21055,,,
1.702,20984,,,
1.703,21014,,,
1.703,21024,,,
1.703,21047,,,
1.703,21085,,,
1.703,21123,,,
1.703,21048,,,
1.703,21001,,,
1.703,21016,,,
1.703,21062,,,
1.703,21039,,,
1.703,21012,,,
1.703,20976,,,
1.704,20854,,,
1.704,20913,,,
1.704,20957,,,
1.704,20926,,,
1.704,20843,,,
1.704,20818,,,
1.704,20860,,,
1.704,20764,,,
1.704,20797,,,
1.704,20769,,,
1.704,20718,,,
1.704,20739,,,
1.705,20769,,,
1.705,20783,,,
1.705,20684,,,
1.705,20686,,,
1.705,20693,,,
1.705,20676,,,
1.705,20659,,,
1.705,20585,,,
1.705,20513,,,
1.705,20574,,,
1.705,20655,,,
1.705,20665,,,
1.706,20628,,,
1.706,20642,,,
1.706,20571,,,
1.706,20489,,,
1.706,20474,,,
1.706,20574,,,
1.706,20561,,,
1.706,20565,,,
1.706,20574,,,
1.706,20530,,,
1.706,20501,,,
1.706,20504,,,
1.707,20486,,,
1.707,20472,,,
1.707,20520,,,
1.707,20549,,,
1.707,20474,,,
1.707,20542,,,
1.707,20642,,,
1.707,20612,,,
1.707,20514,,,
1.707,20471,,,
1.707,20488,,,
1.707,20434,,,
1.708,20469,,,
1.708,20514,,,
1.708,20460,,,
1.708,20451,,,
1.708,20448,,,
1.708,20430,,,
1.708,20440,,,
1.708,20494,,,
1.708,20485,,,
1.708,20407,,,
1.708,20391,,,
1.708,20441,,,
1.709,20413,,,
1.709,20420,,,
1.709,20432,,,
1.709,20365,,,
1.709,20351,,,
1.709,20327,,,
1.709,20293,,,
1.709,20242,,,
1.709,20276,,,
1.709,20320,,,
1.709,20225,,,
1.709,20191,,,
1.71,20201,,,
1.71,20215,,,
1.71,20216,,,
1.71,20261,,,
1.71,20276,,,
1.71,20232,,,
1.71,20302,,,
1.71,20308,,,
1.71,20311,,,
1.71,20357,,,
1.71,20431,,,
1.71,20391,,,
1.711,20291,,,
1.711,20259,,,
1.711,20214,,,
1.711,20181,,,
1.711,20204,,,
1.711,20238,,,
1.711,20170,,,
1.711,20161,,,
1.711,20240,,,
1.711,20237,,,
1.711,20265,,,
1.711,20257,,,
1.712,20312,,,
1.712,20230,,,
1.712,20263,,,
1.712,20255,,,
1.712,20193,,,
1.712,20262,,,
1.712,20291,,,
1.712,20345,,,
1.712,20258,,,
1.712,20272,,,
1.712,20221,,,
1.712,20144,,,
1.713,20203,,,
1.713,20186,,,
1.713,20144,,,
1.713,20024,,,
1.713,20044,,,
1.713,19989,,,
1.713,20034,,,
1.713,20129,,,
1.713,20123,,,
1.713,20071,,,
1.713,20036,,,
1.713,20095,,,
1.714,19999,,,
1.714,20029,,,
1.714,20089,,,
1.714,20048,,,
1.714,20004,,,
1.714,19935,,,
1.714,19970,,,
1.714,19904,,,
1.714,19974,,,
1.714,20020,,,
1.714,19901,,,
1.714,19864,,,
1.715,19835,,,
1.715,19889,,,
1.715,19881,,,
1.715,20011,,,
1.715,20064,,,
1.715,20078,,,
1.715,20052,,,
1.715,20037,,,
1.715,19947,,,
1.715,19909,,,
1.715,19913,,,
1.715,19811,,,
1.716,19780,,,
1.716,19778,,,
1.716,19845,,,
1.716,19838,,,
1.716,19922,,,
1.716,20016,,,
1.716,19957,,,
1.716,20003,,,
1.716,20018,,,
1.716,19989,,,
1.716,19943,,,
1.716,19959,,,
1.717,20010,,,
1.717,19911,,,
1.717,19910,,,
1.717,19948,,,
1.717,19974,,,
1.717,20067,,,
1.717,20119,,,
1.717,20086,,,
1.717,20034,,,
1.717,20068,,,
1.717,20102,,,
1.717,20030,,,
1.718,20020,,,
1.718,20021,,,
1.718,19961,,,
1.718,19971,,,
1.718,20042,,,
1.718,20050,,,
1.718,20047,,,
1.718,20128,,,
1.718,20197,,,
1.718,20175,,,
1.718,20179,,,
1.718,20224,,,
1.719,20163,,,
1.719,20136,,,
1.719,20204,,,
1.719,20281,,,
1.719,20316,,,
1.719,20325,,,
1.719,20304,,,
1.719,20236,,,
1.719,20290,,,
1.719,20295,,,
1.719,20229,,,
1.719,20248,,,
1.72,20347,,,
1.72,20352,,,
1.72,20245,,,
1.72,20225,,,
1.72,20237,,,
1.72,20152,,,
1.72,20124,,,
1.72,20146,,,
1.72,20155,,,
1.72,20189,,,
1.72,20197,,,
1.72,20135,,,
1.721,20091,,,
1.721,20121,,,
1.721,20167,,,
1.721,20106,,,
1.721,20134,,,
1.721,20169,,,
1.721,20127,,,
1.721,20155,,,
1.721,20192,,,
1.721,20179,,,
1.721,20082,,,
1.721,20066,,,
1.722,20138,,,
1.722,20109,,,
1.722,20126,,,
1.722,20087,,,
1.722,20080,,,
1.722,20085,,,
1.722,20118,,,
1.722,20091,,,
1.722,20011,,,
1.722,20036,,,
1.722,20010,,,
1.722,19995,,,
1.723,20027,,,
1.723,20042,,,
1.723,19924,,,
1.723,19880,,,
1.723,19954,,,
1.723,20012,,,
1.723,20002,,,
1.723,20007,,,
1.723,20041,,,
1.723,19967,,,
1.723,19972,,,
1.723,20006,,,
1.724,19961,,,
1.724,19939,,,
1.724,19928,,,
1.724,19903,,,
1.724,19854,,,
1.724,19872,,,
1.724,19904,,,
1.724,19890,,,
1.724,19857,,,
1.724,19860,,,
1.724,19825,,,
1.724,19883,,,
1.725,19951,,,
1.725,19908,,,
1.725,19883,,,
1.725,19842,,,
1.725,19845,,,
1.725,19763,,,
1.725,19779,,,
1.725,19821,,,
1.725,19819,,,
1.725,19915,,,
1.725,19957,,,
1.725,19984,,,
1.726,19909,,,
1.726,19907,,,
1.726,19916,,,
1.726,19918,,,
1.726,20003,,,
1.726,20003,,,
1.726,19958,,,
1.726,19906,,,
1.726,19928,,,
1.726,19878,,,
1.726,19922,,,
1.726,19960,,,
1.727,19940,,,
1.727,19865,,,
1.727,19849,,,
1.727,19953,,,
1.727,19906,,,
1.727,19905,,,
1.727,19889,,,
1.727,19877,,,
1.727,19857,,,
1.727,19899,,,
1.727,19912,,,
1.727,19877,,,
1.728,19902,,,
1.728,19944,,,
1.728,19928,,,
1.728,19922,,,
1.728,19925,,,
1.728,19939,,,
1.728,19923,,,
1.728,19967,,,
1.728,19939,,,
1.728,19916,,,
1.728,19903,,,
1.728,19944,,,
1.729,19884,,,
1.729,19872,,,
1.729,19878,,,
1.729,19898,,,
1.729,19961,,,
1.729,19952,,,
1.729,19923,,,
1.729,19839,,,
1.729,19903,,,
1.729,19900,,,
1.729,19833,,,
1.729,19846,,,
1.73,19865,,,
1.73,19843,,,
1.73,19783,,,
1.73,19842,,,
1.73,19849,,,
1.73,19818,,,
1.73,19835,,,
1.73,19892,,,
1.73,19836,,,
1.73,19787,,,
1.73,19765,,,
1.73,19789,,,
1.731,19818,,,
1.731,19895,,,
1.731,19936,,,
1.731,19896,,,
1.731,19917,,,
1.731,19906,,,
1.731,19843,,,
1.731,19821,,,
1.731,19869,,,
1.731,19871,,,
1.731,19838,,,
1.731,19834,,,
1.732,19835,,,
1.732,19862,,,
1.732,19945,,,
1.732,20017,,,
1.732,19980,,,
1.732,19917,,,
1.732,19917,,,
1.732,19879,,,
1.732,19905,,,
1.732,20010,,,
1.732,19994,,,
1.732,19944,,,
1.733,19940,,,
1.733,20017,,,
1.733,19966,,,
1.733,19949,,,
1.733,19980,,,
1.733,19988,,,
1.733,19979,,,
1.733,19988,,,
1.733,19976,,,
1.733,19911,,,
1.733,19975,,,
1.733,20050,,,
1.734,20027,,,
1.734,19955,,,
1.734,19920,,,
1.734,19890,,,
1.734,19906,,,
1.734,19970,,,
1.734,19990,,,
1.734,19949,,,
1.734,19955,,,
1.734,19981,,,
1.734,19953,,,
1.734,19937,,,
1.735,19965,,,
1.735,19873,,,
1.735,19887,,,
1.735,19954,,,
1.735,20016,,,
1.735,19990,,,
1.735,20056,,,
1.735,20110,,,
1.735,20030,,,
1.735,19978,,,
1.735,19967,,,
1.735,19945,,,
1.736,19898,,,
1.736,19936,,,
1.736,19960,,,
1.736,19894,,,
1.736,19927,,,
1.736,19915,,,
1.736,19853,,,
1.736,19857,,,
1.736,19916,,,
1.736,19903,,,
1.736,19869,,,
1.736,19883,,,
1.737,19900,,,
1.737,19881,,,
1.737,19914,,,
1.737,20000,,,
1.737,19941,,,
1.737,19939,,,
1.737,19950,,,
1.737,19947,,,
1.737,19982,,,
1.737,20048,,,
1.737,20057,,,
1.737,19938,,,
1.738,19887,,,
1.738,19905,,,
1.738,19892,,,
1.738,19939,,,
1.738,19955,,,
1.738,19907,,,
1.738,19887,,,
1.738,19953,,,
1.738,20024,,,
1.738,19963,,,
1.738,19966,,,
1.738,19968,,,
1.739,19897,,,
1.739,19903,,,
1.739,19966,,,
1.739,19964,,,
1.739,19948,,,
1.739,20007,,,
1.739,20093,,,
1.739,20052,,,
1.739,20015,,,
1.739,20025,,,
1.739,19969,,,
1.739,20002,,,
1.74,20024,,,
1.74,19948,,,
1.74,19880,,,
1.74,19895,,,
1.74,19986,,,
1.74,19918,,,
1.74,19899,,,
1.74,19888,,,
1.74,19823,,,
1.74,19816,,,
1.74,19838,,,
1.74,19906,,,
1.741,19938,,,
1.741,19985,,,
1.741,19983,,,
1.741,19878,,,
1.741,19900,,,
1.741,19946,,,
1.741,19965,,,
1.741,19989,,,
1.741,20011,,,
1.741,19973,,,
1.741,19943,,,
1.741,20029,,,
1.742,20107,,,
1.742,20169,,,
1.742,20215,,,
1.742,20230,,,
1.742,20097,,,
1.742,20015,,,
1.742,20031,,,
1.742,19987,,,
1.742,19996,,,
1.742,20016,,,
1.742,20061,,,
1.742,19976,,,
1.743,19988,,,
1.743,20034,,,
1.743,20006,,,
1.743,20058,,,
1.743,20087,,,
1.743,20071,,,
1.743,20029,,,
1.743,20081,,,
1.743,20166,,,
1.743,20104,,,
1.743,20144,,,
1.743,20134,,,
1.744,20071,,,
1.744,20003,,,
1.744,20055,,,
1.744,20053,,,
1.744,20047,,,
1.744,20025,,,
1.744,20023,,,
1.744,19957,,,
1.744,19932,,,
1.744,19950,,,
1.744,19906,,,
1.744,19949,,,
1.745,20037,,,
1.745,20047,,,
1.745,19981,,,
1.745,19922,,,
1.745,19949,,,
1.745,19955,,,
1.745,20034,,,
1.745,20055,,,
1.745,19985,,,
1.745,20016,,,
1.745,20028,,,
1.745,20011,,,
1.746,19922,,,
1.746,19979,,,
1.746,19985,,,
1.746,19885,,,
1.746,19930,,,
1.746,19998,,,
1.746,19959,,,
1.746,19878,,,
1.746,19927,,,
1.746,19968,,,
1.746,19965,,,
1.746,20018,,,
1.747,20045,,,
1.747,20055,,,
1.747,20105,,,
1.747,20209,,,
1.747,20159,,,
1.747,20173,,,
1.747,20208,,,
1.747,20245,,,
1.747,20259,,,
1.747,20317,,,
1.747,20345,,,
1.747,20274,,,
1.748,20303,,,
1.748,20341,,,
1.748,20330,,,
1.748,20325,,,
1.748,20391,,,
1.748,20443,,,
1.748,20554,,,
1.748,20670,,,
1.748,20693,,,
1.748,20649,,,
1.748,20676,,,
1.748,20763,,,
1.749,20708,,,
1.749,20671,,,
1.749,20684,,,
1.749,20699,,,
1.749,20626,,,
1.749,20632,,,
1.749,20665,,,
1.749,20657,,,
1.749,20688,,,
1.749,20736,,,
1.749,20732,,,
1.749,20725,,,
1.75,20742,,,
1.75,20762,,,
1.75,20770,,,
1.75,20824,,,
1.75,20845,,,
1.75,20827,,,
1.75,20855,,,
1.75,20955,,,
1.75,20907,,,
1.75,20924,,,
1.75,20973,,,
1.75,21064,,,
1.751,21093,,,
1.751,21112,,,
1.751,21066,,,
1.751,21021,,,
1.751,21121,,,
1.751,21193,,,
1.751,21156,,,
1.751,21082,,,
1.751,21096,,,
1.751,21076,,,
1.751,21078,,,
1.751,21167,,,
1.752,21180,,,
1.752,21150,,,
1.752,21123,,,
1.752,21170,,,
1.752,21125,,,
1.752,21113,,,
1.752,21127,,,
1.752,21083,,,
1.752,21079,,,
1.752,21090,,,
1.752,21131,,,
1.752,21073,,,
1.753,21112,,,
1.753,21127,,,
1.753,21074,,,
1.753,20996,,,
1.753,20983,,,
1.753,20971,,,
1.753,20980,,,
1.753,21010,,,
1.753,21023,,,
1.753,20985,,,
1.753,20975,,,
1.753,20985,,,
1.754,20957,,,
1.754,20989,,,
1.754,21043,,,
1.754,21046,,,
1.754,20991,,,
1.754,20967,,,
1.754,20932,,,
1.754,20898,,,
1.754,20959,,,
1.754,21021,,,
1.754,20958,,,
1.754,20939,,,
1.755,20945,,,
1.755,20902,,,
1.755,20836,,,
1.755,20789,,,
1.755,20802,,,
1.755,20685,,,
1.755,20678,,,
1.755,20633,,,
1.755,20580,,,
1.755,20554,,,
1.755,20591,,,
1.755,20580,,,
1.756,20516,,,
1.756,20563,,,
1.756,20594,,,
1.756,20587,,,
1.756,20604,,,
1.756,20601,,,
1.756,20540,,,
1.756,20498,,,
1.756,20508,,,
1.756,20522,,,
1.756,20532,,,
1.756,20625,,,
1.757,20665,,,
1.757,20681,,,
1.757,20674,,,
1.757,20688,,,
1.757,20536,,,
1.757,20490,,,
1.757,20448,,,
1.757,20473,,,
1.757,20468,,,
1.757,20468,,,
1.757,20451,,,
1.757,20408,,,
1.758,20539,,,
1.758,20574,,,
1.758,20511,,,
1.758,20428,,,
1.758,20447,,,
1.758,20398,,,
1.758,20355,,,
1.758,20424,,,
1.758,20401,,,
1.758,20332,,,
1.758,20299,,,
1.758,20394,,,
1.759,20374,,,
1.759,20371,,,
1.759,20392,,,
1.759,20315,,,
1.759,20292,,,
1.759,20281,,,
1.759,20363,,,
1.759,20265,,,
1.759,20239,,,
1.759,20252,,,
1.759,20193,,,
1.759,20260,,,
1.76,20257,,,
1.76,20263,,,
1.76,20259,,,
1.76,20332,,,
1.76,20411,,,
1.76,20323,,,
1.76,20349,,,
1.76,20324,,,
1.76,20313,,,
1.76,20350,,,
1.76,20437,,,
1.76,20414,,,
1.761,20323,,,
1.761,20323,,,
1.761,20353,,,
1.761,20375,,,
1.761,20372,,,
1.761,20367,,,
1.761,20237,,,
1.761,20208,,,
1.761,20218,,,
1.761,20185,,,
1.761,20178,,,
1.761,20179,,,
1.762,20183,,,
1.762,20055,,,
1.762,20101,,,
1.762,20153,,,
1.762,20121,,,
1.762,20133,,,
1.762,20156,,,
1.762,20137,,,
1.762,19994,,,
1.762,19955,,,
1.762,19956,,,
1.762,19944,,,
1.763,19942,,,
1.763,19958,,,
1.763,19904,,,
1.763,19924,,,
1.763,19998,,,
1.763,19977,,,
1.763,19982,,,
1.763,20038,,,
1.763,20074,,,
1.763,19972,,,
1.763,19902,,,
1.763,19913,,,
1.764,19876,,,
1.764,19881,,,
1.764,19884,,,
1.764,19810,,,
1.764,19810,,,
1.764,19850,,,
1.764,19918,,,
1.764,19816,,,
1.764,19847,,,
1.764,19888,,,
1.764,19836,,,
1.764,19878,,,
1.765,19947,,,
1.765,19928,,,
1.765,19906,,,
1.765,19965,,,
1.765,20029,,,
1.765,19912,,,
1.765,19900,,,
1.765,19948,,,
1.765,19938,,,
1.765,19880,,,
1.765,19851,,,
1.765,19782,,,
1.766,19738,,,
1.766,19799,,,
1.766,19842,,,
1.766,19826,,,
1.766,19826,,,
1.766,19891,,,
1.766,19854,,,
1.766,19874,,,
1.766,19896,,,
1.766,19909,,,
1.766,19929,,,
1.766,19927,,,
1.767,19957,,,
1.767,19876,,,
1.767,19896,,,
1.767,19922,,,
1.767,19885,,,
1.767,19924,,,
1.767,19955,,,
1.767,19981,,,
1.767,19983,,,
1.767,20078,,,
1.767,20162,,,
1.767,20126,,,
1.768,20110,,,
1.768,20117,,,
1.768,20059,,,
1.768,20060,,,
1.768,20169,,,
1.768,20226,,,
1.768,20248,,,
1.768,20255,,,
1.768,20251,,,
1.768,20177,,,
1.768,20241,,,
1.768,20322,,,
1.769,20272,,,
1.769,20228,,,
1.769,20239,,,
1.769,20266,,,
1.769,20213,,,
1.769,20239,,,
1.769,20263,,,
1.769,20174,,,
1.769,20159,,,
1.769,20164,,,
1.769,20138,,,
1.769,20163,,,
1.77,20203,,,
1.77,20209,,,
1.77,20166,,,
1.77,20155,,,
1.77,20160,,,
1.77,20124,,,
1.77,20141,,,
1.77,20187,,,
1.77,20164,,,
1.77,20154,,,
1.77,20167,,,
1.77,20145,,,
1.771,20196,,,
1.771,20291,,,
1.771,20334,,,
1.771,20266,,,
1.771,20259,,,
1.771,20259,,,
1.771,20150,,,
1.771,20130,,,
1.771,20218,,,
1.771,20329,,,
1.771,20252,,,
1.771,20175,,,
1.772,20107,,,
1.772,20052,,,
1.772,20082,,,
1.772,20099,,,
1.772,20051,,,
1.772,20025,,,
1.772,20044,,,
1.772,20066,,,
1.772,20021,,,
1.772,20025,,,
1.772,20038,,,
1.772,20007,,,
1.773,20072,,,
1.773,20083,,,
1.773,20037,,,
1.773,20022,,,
1.773,20053,,,
1.773,20041,,,
1.773,19970,,,
1.773,19982,,,
1.773,20022,,,
1.773,20000,,,
1.773,20044,,,
1.773,20096,,,
1.774,20088,,,
1.774,20098,,,
1.774,20095,,,
1.774,20039,,,
1.774,19938,,,
1.774,19913,,,
1.774,19967,,,
1.774,19902,,,
1.774,19926,,,
1.774,19887,,,
1.774,19844,,,
1.774,19878,,,
1.775,19945,,,
1.775,20005,,,
1.775,19945,,,
1.775,19949,,,
1.775,19947,,,
1.775,19911,,,
1.775,19921,,,
1.775,19944,,,
1.775,19877,,,
1.775,19847,,,
1.775,19858,,,
1.775,19898,,,
1.776,19891,,,
1.776,19928,,,
1.776,19956,,,
1.776,19910,,,
1.776,19933,,,
1.776,19942,,,
1.776,19915,,,
1.776,19910,,,
1.776,19970,,,
1.776,19983,,,
1.776,19954,,,
1.776,19957,,,
1.777,19978,,,
1.777,19960,,,
1.777,19929,,,
1.777,19932,,,
1.777,19798,,,
1.777,19801,,,
1.777,19867,,,
1.777,19941,,,
1.777,19948,,,
1.777,19922,,,
1.777,19950,,,
1.777,19827,,,
1.778,19818,,,
1.778,19784,,,
1.778,19785,,,
1.778,19817,,,
1.778,19886,,,
1.778,19935,,,
1.778,19864,,,
1.778,19896,,,
1.778,19863,,,
1.778,19852,,,
1.778,19828,,,
1.778,19887,,,
1.779,19833,,,
1.779,19778,,,
1.779,19812,,,
1.779,19823,,,
1.779,19881,,,
1.779,19916,,,
1.779,19958,,,
1.779,19875,,,
1.779,19848,,,
1.779,19905,,,
1.779,19889,,,
1.779,19902,,,
1.78,19908,,,
1.78,19900,,,
1.78,19865,,,
1.78,19870,,,
1.78,19903,,,
1.78,19888,,,
1.78,19948,,,
1.78,19941,,,
1.78,19854,,,
1.78,19818,,,
1.78,19891,,,
1.78,19910,,,
1.781,19864,,,
1.781,19885,,,
1.781,19908,,,
1.781,19872,,,
1.781,19889,,,
1.781,19938,,,
1.781,19867,,,
1.781,19892,,,
1.781,19919,,,
1.781,19962,,,
1.781,19881,,,
1.781,19871,,,
1.782,19868,,,
1.782,19869,,,
1.782,19959,,,
1.782,20003,,,
1.782,19924,,,
1.782,19842,,,
1.782,19881,,,
1.782,19904,,,
1.782,19951,,,
1.782,20001,,,
1.782,20003,,,
1.782,19894,,,
1.783,19857,,,
1.783,19873,,,
1.783,19884,,,
1.783,19894,,,
1.783,19893,,,
1.783,19828,,,
1.783,19828,,,
1.783,19967,,,
1.783,20025,,,
1.783,20018,,,
1.783,20016,,,
1.783,20065,,,
1.784,19944,,,
1.784,19861,,,
1.784,19817,,,
1.784,19827,,,
1.784,19852,,,
1.784,19916,,,
1.784,19932,,,
1.784,19845,,,
1.784,19875,,,
1.784,19926,,,
1.784,19901,,,
1.784,19868,,,
1.785,19863,,,
1.785,19850,,,
1.785,19838,,,
1.785,19857,,,
1.785,19896,,,
1.785,19853,,,
1.785,19887,,,
1.785,19899,,,
1.785,19910,,,
1.785,19884,,,
1.785,19951,,,
1.785,19924,,,
1.786,19984,,,
1.786,20016,,,
1.786,20024,,,
1.786,19919,,,
1.786,19937,,,
1.786,20021,,,
1.786,19980,,,
1.786,20020,,,
1.786,20035,,,
1.786,20017,,,
1.786,19928,,,
1.786,19935,,,
1.787,19994,,,
1.787,19931,,,
1.787,19950,,,
1.787,19960,,,
1.787,19917,,,
1.787,19881,,,
1.787,19889,,,
1.787,19885,,,
1.787,19860,,,
1.787,19921,,,
1.787,19893,,,
1.787,19872,,,
1.788,19885,,,
1.788,20002,,,
1.788,19964,,,
1.788,19915,,,
1.788,19904,,,
1.788,19903,,,
1.788,19945,,,
1.788,20064,,,
1.788,20142,,,
1.788,20113,,,
1.788,20104,,,
1.788,20099,,,
1.789,19958,,,
1.789,19905,,,
1.789,19923,,,
1.789,19972,,,
1.789,19949,,,
1.789,19969,,,
1.789,19981,,,
1.789,19902,,,
1.789,19918,,,
1.789,19965,,,
1.789,19975,,,
1.789,20025,,,
1.79,20112,,,
1.79,20077,,,
1.79,20016,,,
1.79,20026,,,
1.79,20074,,,
1.79,19969,,,
1.79,19918,,,
1.79,19904,,,
1.79,19845,,,
1.79,19888,,,
1.79,19963,,,
1.79,20013,,,
1.791,19982,,,
1.791,20029,,,
1.791,20042,,,
1.791,19963,,,
1.791,19925,,,
1.791,19959,,,
1.791,19938,,,
1.791,19924,,,
1.791,19900,,,
1.791,19855,,,
1.791,19846,,,
1.791,19947,,,
1.792,20022,,,
1.792,19987,,,
1.792,19971,,,
1.792,19971,,,
1.792,19923,,,
1.792,19906,,,
1.792,19992,,,
1.792,19985,,,
1.792,19996,,,
1.792,19995,,,
1.792,20040,,,
1.792,19918,,,
1.793,19864,,,
1.793,19906,,,
1.793,19936,,,
1.793,20002,,,
1.793,20020,,,
1.793,19971,,,
1.793,19954,,,
1.793,20008,,,
1.793,20081,,,
1.793,19944,,,
1.793,19870,,,
1.793,19915,,,
1.794,19937,,,
1.794,19949,,,
1.794,19977,,,
1.794,19980,,,
1.794,19984,,,
1.794,19988,,,
1.794,20037,,,
1.794,19975,,,
1.794,19999,,,
1.794,20003,,,
1.794,19989,,,
1.794,19994,,,
1.795,20057,,,
1.795,20051,,,
1.795,19991,,,
1.795,20017,,,
1.795,20079,,,
1.795,20075,,,
1.795,20055,,,
1.795,20060,,,
1.795,19970,,,
1.795,19974,,,
1.795,20011,,,
1.795,19988,,,
1.796,19972,,,
1.796,20010,,,
1.796,20077,,,
1.796,20032,,,
1.796,20137,,,
1.796,20209,,,
1.796,20095,,,
1.796,20050,,,
1.796,20050,,,
1.796,20113,,,
1.796,20027,,,
1.796,20025,,,
1.797,20043,,,
1.797,20010,,,
1.797,20070,,,
1.797,20097,,,
1.797,20100,,,
1.797,20095,,,
1.797,20164,,,
1.797,20127,,,
1.797,20077,,,
1.797,20081,,,
1.797,20138,,,
1.797,20162,,,
1.798,20190,,,
1.798,20225,,,
1.798,20221,,,
1.798,20266,,,
1.798,20348,,,
1.798,20397,,,
1.798,20428,,,
1.798,20434,,,
1.798,20473,,,
1.798,20443,,,
1.798,20485,,,
1.798,20542,,,
1.799,20550,,,
1.799,20625,,,
1.799,20662,,,
1.799,20707,,,
1.799,20659,,,
1.799,20679,,,
1.799,20698,,,
1.799,20694,,,
1.799,20782,,,
1.799,20831,,,
1.799,20788,,,
1.799,20714,,,
1.8,20722,,,
1.8,20739,,,
1.8,20700,,,
1.8,20791,,,
1.8,20852,,,
1.8,20867,,,
1.8,20872,,,
1.8,20932,,,
1.8,20957,,,
1.8,20964,,,
1.8,21002,,,
1.8,20983,,,
1.801,20987,,,
1.801,20978,,,
1.801,21046,,,
1.801,20992,,,
1.801,21005,,,
1.801,21049,,,
1.801,21030,,,
1.801,21088,,,
1.801,21110,,,
1.801,21134,,,
1.801,21189,,,
1.801,21311,,,
1.802,21370,,,
1.802,21276,,,
1.802,21303,,,
1.802,21303,,,
1.802,21276,,,
1.802,21207,,,
1.802,21264,,,
1.802,21255,,,
1.802,21141,,,
1.802,21092,,,
1.802,21125,,,
1.802,21138,,,
1.803,21169,,,
1.803,21135,,,
1.803,21010,,,
1.803,21004,,,
1.803,20992,,,
1.803,21040,,,
1.803,20961,,,
1.803,20978,,,
1.803,20951,,,
1.803,20913,,,
1.803,20961,,,
1.803,21046,,,
1.804,21040,,,
1.804,20997,,,
1.804,20945,,,
1.804,20889,,,
1.804,20818,,,
1.804,20806,,,
1.804,20786,,,
1.804,20764,,,
